false_positive_rate,true_positive_rate,threshold
0.6464872944693573,0.8121212121212121,0.08207418923642629
0.6464872944693573,0.8151515151515152,0.08206098995080749
0.6509715994020927,0.8151515151515152,0.08179167198114992
0.6509715994020927,0.8212121212121212,0.08175033341775745
0.6625560538116592,0.8212121212121212,0.08123251870497149
0.6625560538116592,0.8242424242424242,0.08120196271794405
0.6633034379671151,0.8242424242424242,0.08115069343326085
0.6633034379671151,0.8272727272727273,0.08114634459994363
0.6704035874439462,0.8272727272727273,0.08072408520032856
0.6704035874439462,0.8303030303030303,0.0807068858696232
0.6748878923766816,0.8303030303030303,0.08054894371526478
0.6748878923766816,0.8333333333333334,0.0805187111509674
0.6775037369207773,0.8333333333333334,0.08036440168625533
0.6775037369207773,0.8363636363636363,0.08034897896156608
0.6778774289985052,0.8363636363636363,0.08034801880351652
0.6778774289985052,0.8393939393939394,0.08029503518471495
0.6782511210762332,0.8393939393939394,0.08028959078394374
0.6782511210762332,0.8424242424242424,0.08028009486580522
0.6887144992526159,0.8424242424242424,0.07943777937772489
0.6887144992526159,0.8454545454545455,0.07941211698362409
0.6898355754857997,0.8454545454545455,0.07933514447579212
0.6898355754857997,0.8484848484848485,0.07929507676049755
0.6905829596412556,0.8484848484848485,0.07928202378918194
0.6905829596412556,0.8545454545454545,0.0792527316689987
0.7085201793721974,0.8545454545454545,0.07843789108153738
0.7085201793721974,0.8575757575757575,0.07841411079508981
0.7182361733931241,0.8575757575757575,0.07775808644330999
0.7182361733931241,0.8606060606060606,0.0777164769200809
0.7305680119581465,0.8606060606060606,0.07699325174962862
0.7305680119581465,0.8636363636363636,0.07692221950651186
0.7320627802690582,0.8636363636363636,0.0768250689117151
0.7320627802690582,0.8696969696969697,0.07671695688651184
0.7357997010463379,0.8696969696969697,0.07643581666441904
0.7357997010463379,0.8727272727272727,0.07640346998648437
0.7406576980568012,0.8727272727272727,0.07604046760057011
0.7406576980568012,0.8757575757575757,0.07600849584226738
0.7470104633781763,0.8757575757575757,0.07558796708882959
0.7470104633781763,0.8787878787878788,0.07557154464871786
0.749626307922272,0.8787878787878788,0.07544071902005638
0.749626307922272,0.8818181818181818,0.07543883739528787
0.7585949177877429,0.8818181818181818,0.07473441839958955
0.7585949177877429,0.8848484848484849,0.07467415849837837
0.7604633781763827,0.8848484848484849,0.07457039999791319
0.7604633781763827,0.8878787878787879,0.07455691549835171
0.7686846038863976,0.8878787878787879,0.07408294737505677
0.7686846038863976,0.8909090909090909,0.07407987303311153
0.7713004484304933,0.8909090909090909,0.07398159689022117
0.7713004484304933,0.8939393939393939,0.07396185062606199
0.7754110612855007,0.8939393939393939,0.07373123625025224
0.7754110612855007,0.896969696969697,0.07371232335756021
0.7776532137518685,0.896969696969697,0.07367089286813668
0.7776532137518685,0.9,0.07364732276762827
0.7881165919282511,0.9,0.07290376460359185
0.7881165919282511,0.9030303030303031,0.07286461746271422
0.7884902840059791,0.9030303030303031,0.0728272288124045
0.7884902840059791,0.906060606060606,0.07281447849228696
0.7948430493273543,0.906060606060606,0.07251193826671273
0.7948430493273543,0.9090909090909091,0.07247960551300854
0.8053064275037369,0.9090909090909091,0.07180635973016836
0.8053064275037369,0.9121212121212121,0.07177368502216308
0.8056801195814649,0.9121212121212121,0.07176719284618656
0.8056801195814649,0.9151515151515152,0.07176029195561753
0.8314648729446936,0.9151515151515152,0.07004768934796245
0.8314648729446936,0.9181818181818182,0.07004670396681278
0.8318385650224215,0.9181818181818182,0.07002735811090456
0.8318385650224215,0.9212121212121213,0.06997853983108175
0.8374439461883408,0.9212121212121213,0.0697484429596225
0.8374439461883408,0.9242424242424242,0.06974642531130629
0.8497757847533632,0.9242424242424242,0.0690535982745837
0.8497757847533632,0.9272727272727272,0.06901633129755844
0.8763079222720478,0.9272727272727272,0.06696637595951191
0.8763079222720478,0.9303030303030303,0.06693955127937809
0.8841554559043349,0.9303030303030303,0.06631530016838386
0.8841554559043349,0.9333333333333333,0.06629030518119639
0.8849028400597907,0.9333333333333333,0.06618375122058195
0.8849028400597907,0.9363636363636364,0.06610402344283688
